Time,Parts0_X,Parts0_Y,Parts0_Z,Parts1_X,Parts1_Y,Parts1_Z,Parts2_X,Parts2_Y,Parts2_Z,Parts3_X,Parts3_Y,Parts3_Z,Parts4_X,Parts4_Y,Parts4_Z,Parts5_X,Parts5_Y,Parts5_Z,Parts6_X,Parts6_Y,Parts6_Z,Parts7_X,Parts7_Y,Parts7_Z,Parts8_X,Parts8_Y,Parts8_Z,Parts9_X,Parts9_Y,Parts9_Z,Parts10_X,Parts10_Y,Parts10_Z,Parts11_X,Parts11_Y,Parts11_Z,Parts12_X,Parts12_Y,Parts12_Z,Parts13_X,Parts13_Y,Parts13_Z,Parts14_X,Parts14_Y,Parts14_Z
32.1999678,-89.41773,268.9672,326.7191,-52.67922,165.4212,79.60403,0,0,0,-172.9629,127.1252,79.60403,-150.6894,-148.0471,35.48207,-130.1101,-341.0291,-45.68964,67.6045,203.7173,79.60403,114.8211,-15.94434,-72.65839,243.4122,-202.1842,-257.3658,-30.13849,-191.7963,-79.5898,9.69899,-499.1602,-218.2098,63.04152,-796.9684,-352.802,135.4979,-139.0444,-79.61956,246.7031,-400.9562,-341.4852,308.9423,-638.6827,-534.8608
32.2666344,-96.03014,269.8947,322.3928,-61.36735,171.9726,86.86961,0,0,0,-180.7518,129.3646,86.8697,-147.2623,-145.3053,29.1091,-129.6634,-333.7023,-43.48925,58.01728,214.5809,86.8697,123.6556,-12.61194,-78.6104,233.655,-187.8311,-273.472,-20.23179,-201.0947,-86.87062,7.282499,-503.1331,-224.4582,58.72253,-799.392,-364.7188,142.9663,-142.8503,-86.86947,256.665,-417.4808,-348.7184,333.7711,-674.4224,-569.5707
32.333301,-94.88475,264.4575,321.5271,-60.34732,173.1594,85.02579,0,0,0,-182.6169,130.5414,85.02579,-150.9409,-149.1433,28.25768,-132.9095,-325.916,-39.12154,61.92221,215.7773,85.02579,121.1926,-19.30347,-89.47926,202.5079,-222.6334,-296.4154,-23.28683,-202.3107,-85.0267,-4.356584,-484.9419,-218.8728,41.71486,-791.0962,-360.1172,143.9828,-144.0079,-85.02618,255.7807,-420.6268,-349.8537,330.652,-673.4484,-555.7512
32.3999676,-55.43171,271.2574,324.0766,-48.55811,167.9357,90.60201,0,0,0,-162.4442,134.9459,90.60193,-144.2379,-136.6587,44.51694,-130.6474,-332.4128,-38.45078,65.32776,200.925,90.60194,124.8694,4.35376,-84.23695,233.4936,-189.2332,-269.0938,-26.72839,-189.9012,-90.29652,12.15682,-517.5186,-237.1228,46.99952,-833.4988,-362.1787,123.8452,-145.9697,-90.90704,215.3797,-392.1621,-375.5527,276.7912,-656.8187,-616.9534
32.4666342,-55.97414,299.2418,313.2133,-39.59628,162.4355,99.6792,0,0,0,-159.1767,133.2873,99.67909,-142.869,-140.1913,68.03662,-133.2768,-336.879,-33.17878,79.98432,191.5836,99.6791,107.8097,8.144287,-93.17542,197.9502,-170.0669,-300.1627,-34.4684,-180.4945,-99.6729,-7.573451,-512.6429,-254.6577,23.96687,-820.3019,-356.7454,113.6608,-144.3761,-99.68512,166.092,-391.1924,-404.5685,215.5687,-635.8053,-651.7198
32.5333008,-52.03335,281.9561,324.006,-38.44706,160.6511,95.98931,0,0,0,-167.9829,129.6811,95.98955,-156.1546,-138.6902,39.12924,-150.1113,-349.3123,-53.28656,91.08815,191.6212,95.98955,118.8626,2.4198,-99.53512,207.0773,-190.3218,-292.1864,-48.51809,-181.379,-96.03249,1.796035,-514.4043,-235.006,52.02237,-829.808,-392.8402,125.4127,-139.923,-95.94698,177.5064,-387.8984,-382.6328,236.0475,-621.2705,-653.1047
32.5999674,-32.97333,249.8829,328.6703,-31.45235,162.2589,81.23718,0,0,0,-159.8506,137.3763,81.2368,-153.094,-132.7527,8.182675,-132.4864,-284.8435,-83.10567,96.9465,187.1423,81.2368,157.9731,-9.372192,-97.88217,244.3903,-205.693,-287.0698,-64.39951,-180.8484,-81.24193,20.05823,-512.2968,-233.5847,84.34538,-816.1067,-385.952,127.3042,-143.67,-81.23095,220.3411,-388.9712,-360.9612,282.7061,-597.2817,-623.5029
32.666634,-31.03724,257.5542,307.077,-30.3469,165.2003,71.77647,0,0,0,-159.9077,141.4114,71.77667,-144.3238,-141.9069,-12.49132,-63.85211,-226.5294,-153.3141,99.21319,188.9894,71.77669,161.0712,1.293091,-75.9477,218.5467,-195.0044,-279.2592,-77.1182,-184.943,-71.76402,4.181694,-527.0439,-246.0694,85.35097,-811.5077,-423.2567,137.8121,-145.4585,-71.78854,238.3855,-402.1124,-335.8245,276.2853,-608.2902,-590.608
32.7333006,-24.27594,265.7697,327.0822,-24.61017,170.6346,69.09981,0,0,0,-153.0887,152.0823,69.09924,-163.6978,-125.4476,-2.2086,-126.083,-271.1331,-189.9282,103.8688,189.1876,69.09921,165.2894,-22.80554,-75.48746,198.4651,-225.6602,-270.6708,-76.64195,-185.2574,-69.0797,-19.58246,-504.5883,-255.7856,43.06765,-811.9021,-408.6208,125.8614,-156.0123,-69.11872,203.3383,-465.5889,-278.0298,199.8137,-663.9669,-535.5014
32.7999672,13.98211,291.808,314.1532,-17.82275,174.5405,66.91667,0,0,0,-151.084,160.9761,66.91673,-178.8773,-125.5746,-16.67072,-139.4739,-329.0895,-104.9375,115.4389,188.1055,66.91673,164.9246,-34.46973,-55.66722,162.7568,-204.6604,-268.4879,-74.23589,-183.9453,-66.8674,-48.62709,-491.2126,-262.1192,-1.805141,-784.9299,-431.7886,109.8813,-165.135,-66.96751,150.4746,-476.8905,-258.4779,138.093,-834.2328,-299.9059
32.8666338,38.3067,280.2175,318.5536,1.47899,176.9159,74.88418,0,0,0,-138.3634,177.9391,74.8848,-189.1615,-77.58923,33.80165,-181.8321,-291.6219,-118.6925,141.3215,175.8929,74.8848,175.0822,-72.97937,-49.18104,167.2607,-255.5665,-231.6157,-77.50243,-176.3112,-75.112,-77.70612,-493.452,-271.5998,-67.06719,-768.8602,-463.9828,74.544,-177.5211,-74.65693,95.7314,-515.8839,-219.2784,56.10905,-818.8544,-399.4895
32.9333004,51.85738,284.7208,301.614,8.092385,182.6814,70.11213,0,0,0,-132.1737,188.8997,70.11225,-194.7347,-76.6864,11.79738,-262.4068,-253.8911,-45.8685,148.359,176.463,70.11227,177.1586,-73.76892,-33.29629,157.1644,-244.78,-196.7984,-94.70783,-178.8412,-70.11397,-123.8112,-493.9167,-277.5831,-135.5506,-764.7272,-471.5535,78.52274,-186.5215,-70.11006,47.66101,-548.9431,-179.8132,-92.51159,-766.8152,-419.827
32.999967,18.90563,283.7049,290.1951,7.673316,175.4755,48.55757,0,0,0,-133.8212,181.6973,48.55748,-195.5351,-66.22034,-16.47024,-234.039,-286.3347,-60.67738,149.1684,169.2539,48.5575,192.6954,-85.44067,-52.32391,215.6556,-283.9874,-190.9929,-112.3507,-170.9185,-48.42361,-99.28133,-501.1434,-348.8841,-96.14114,-794.6578,-572.9531,97.00449,-180.0317,-48.69244,71.61282,-522.759,-183.6767,-89.53503,-709.2596,-470.8368
33.0666336,64.84095,281.4796,308.8162,19.32576,182.0802,57.68883,0,0,0,-121.005,196.9753,57.6889,-191.4471,-55.72461,-5.503344,-234.8659,-235.3932,-74.48562,159.656,167.1849,57.689,194.6579,-89.46826,-37.50395,192.7408,-287.0963,-182.8524,-107.096,-172.7734,-57.65342,-144.5737,-461.7579,-309.662,-158.6808,-774.6874,-499.585,68.44555,-191.3868,-57.72594,-147.8926,-452.4697,-234.5247,-172.749,-731.5436,-463.0049
33.1333002,94.77653,286.9418,292.608,29.1092,184.2886,53.0953,0,0,0,-107.8371,205.7316,53.09507,-189.3961,-34.64917,-8.520497,-258.7373,-249.4989,-54.77945,166.0547,162.8456,53.09513,194.1147,-95.7738,-50.01388,191.8185,-310.4343,-191.1622,-109.7946,-171.6158,-53.24706,-190.7539,-466.9126,-300.954,-202.6972,-786.8099,-427.7915,51.5781,-196.9613,-52.94278,-184.9171,-424.9584,-249.8023,-247.3713,-704.9213,-480.432
33.1999668,148.8693,309.3765,243.1612,45.93195,188.2496,41.80986,0,0,0,-89.86756,221.3843,41.81041,-181.8039,-40.07532,-4.303197,-283.51,-236.8282,-64.481,181.7312,155.1147,41.81043,188.1348,-97.90027,-62.48465,156.1723,-315.8278,-203.1638,-125.5518,-168.8281,-41.80187,-243.3647,-458.8042,-271.5658,-146.9394,-848.8181,-155.3427,33.68784,-207.6703,-41.81911,-227.508,-398.4005,-243.703,-338.6768,-669.7126,-472.766
33.2666334,172.2548,298.7849,237.1318,47.39764,191.6978,43.1942,0,0,0,-90.11066,225.6979,43.19431,-191.7044,-44.97913,-4.519475,-312.9903,-227.9548,-50.69944,184.9061,157.6974,43.1943,177.1485,-88.61963,-48.51039,145.3964,-350.0963,-155.8852,-128.7843,-171.5729,-43.19391,-269.1972,-442.5883,-253.76,-225.2433,-821.1434,-104.6608,33.98804,-211.823,-43.19438,-266.5209,-398.6512,-239.9156,-377.0286,-687.4989,-476.2184
33.3333,181.7103,297.7594,234.0507,53.54372,184.2854,49.67579,0,0,0,-81.99052,223.6779,49.67597,-184.9967,-24.88904,-9.263133,-314.7263,-215.335,-57.72249,189.0784,144.8931,49.67596,181.7899,-101.4518,-34.33117,130.0216,-357.8391,-135.2681,-133.8511,-160.9572,-49.66655,-277.5316,-435.3062,-249.0263,-252.4707,-823.415,-114.6611,26.76289,-207.6139,-49.686,-271.3645,-429.906,-257.864,-398.8019,-676.1289,-486.3503
33.3999666,207.7556,298.7024,232.4158,57.20422,187.8809,50.17277,0,0,0,-76.52838,228.6293,50.1729,-175.3196,-15.50305,1.351092,-323.7585,-198.4373,-56.4837,190.9368,147.1328,50.17292,178.3011,-107.225,-38.16748,116.0838,-350.8567,-106.0138,-140.9637,-162.3524,-50.19735,-290.948,-436.9324,-240.0271,-249.9165,-815.5017,-121.8637,26.55293,-213.4091,-50.14845,-155.6405,-470.3394,-148.267,-393.5689,-544.7509,-431.2258
33.4666332,189.5377,306.4423,240.272,53.04254,188.8075,55.65141,0,0,0,-77.25987,225.4089,55.65194,-181.5387,-7.910156,-9.549655,-308.6602,-212.6616,-58.13367,183.3456,152.2057,55.65194,174.9264,-113.9192,-21.21264,109.5181,-344.8699,-112.7326,-127.9578,-167.7626,-55.65399,-259.7857,-424.2811,-290.179,-192.5917,-793.5486,-197.7078,21.87311,-209.8517,-55.64872,-134.9697,-476.9764,-174.1905,-377.3919,-545.2151,-473.1129
33.5332998,159.0059,294.8556,272.2846,44.71682,184.9449,56.89259,0,0,0,-85.9155,216.5299,56.89272,-201.0828,-25.04395,2.114003,-336.9739,-229.8857,-36.20133,175.3482,153.3601,56.89273,192.0438,-116.1583,-24.49512,112.7117,-336.5428,-122.1398,-118.2402,-167.1714,-56.86986,-245.4045,-418.183,-297.2193,-201.1319,-809.1863,-235.0537,28.80651,-202.7185,-56.91452,-114.5115,-480.3906,-189.4076,-346.7121,-545.517,-507.5959
33.5999664,157.9036,296.3833,275.2475,45.21123,182.4286,58.86672,0,0,0,-82.18978,214.0271,58.86716,-193.3069,-23.76587,15.27697,-330.7621,-207.2097,-27.88031,172.6128,150.8297,58.86713,185.6903,-114.1626,-13.01995,115.5606,-330.0763,-134.3269,-122.9343,-163.1233,-58.89232,-241.8502,-417.9592,-295.6809,-222.8698,-786.5007,-222.1571,32.51156,-201.7336,-58.84153,-100.8291,-490.1348,-186.9823,-327.8047,-522.1049,-494.8021
33.666633,168.904,293.5228,273.3615,49.95928,171.507,65.5246,0,0,0,-74.03358,207.6278,65.52485,-184.2206,-34.80371,38.86616,-318.145,-215.9369,-0.7918969,173.9522,135.3864,65.52486,174.1683,-124.9916,-22.73392,106.1658,-321.8843,-169.0846,-134.6737,-146.8254,-65.534,-247.7333,-429.5015,-277.9608,-232.9378,-788.3573,-205.3911,34.75404,-196.1885,-65.51615,-99.59224,-499.7797,-182.738,-337.5402,-509.2463,-474.5727
33.7332996,154.3789,295.4978,279.5544,45.87499,174.276,66.71788,0,0,0,-79.86125,207.3719,66.71776,-189.7345,-37.69104,31.85822,-303.032,-216.2194,9.116652,171.6113,141.1802,66.71771,178.1011,-99.71838,-30.60833,117.5423,-274.7505,-226.7386,-124.822,-153.4908,-66.72739,-226.1268,-421.4863,-289.3518,-217.0584,-791.5569,-215.481,33.07151,-195.0623,-66.7085,-83.15393,-516.4521,-188.4172,-315.9977,-524.7109,-505.3633
33.7999662,131.5722,295.7722,283.9354,38.33708,177.7114,70.62285,0,0,0,-90.58826,205.4919,70.62341,-209.8182,-52.33875,11.98218,-284.2138,-235.9618,16.0713,167.2628,149.9308,70.62347,189.6244,-88.14172,-32.97656,125.4909,-248.5499,-249.885,-119.5725,-160.2003,-70.64108,-202.0501,-417.3198,-307.3775,-196.1194,-785.6796,-227.2359,42.89706,-195.2229,-70.60514,-65.01771,-536.9233,-188.1423,-284.3094,-678.0338,-544.4192
33.8666328,116.7309,304.3508,279.9709,28.31616,183.457,76.14957,0,0,0,-102.7337,203.6818,76.14942,-211.6554,-63.45447,-0.09898902,-272.8011,-239.911,-4.632599,159.3658,163.2319,76.14949,185.0025,-79.1344,-39.24863,144.9664,-244.4801,-256.5813,-111.2188,-170.6576,-76.15809,-162.78,-422.546,-338.9784,-173.9516,-788.5878,-232.1128,54.58601,-196.257,-76.14151,-32.2276,-545.5529,-179.0689,-209.8193,-595.2538,-543.3759
33.9332994,118.5726,282.6429,290.4797,32.1475,177.6835,77.29781,0,0,0,-105.7355,202.631,77.29748,-210.4957,-80.34155,27.79765,-262.1088,-243.723,3.10426,170.03,152.7365,77.29747,159.4994,-85.97998,-51.82162,97.53814,-240.8595,-281.326,-110.9321,-163.4376,-77.29966,-170.7946,-457.2222,-306.2214,-158.1195,-806.1405,-199.6438,46.63796,-191.9297,-77.29483,-30.51625,-557.6877,-172.3345,-227.3874,-586.1863,-521.7871
33.999966,115.6444,282.6135,321.0094,20.75553,174.645,73.0419,0,0,0,-114.6622,190.7377,73.04201,-189.4265,-52.88464,56.02658,-238.1243,-295.8379,6.117431,156.1732,158.552,73.04155,166.4848,-70.75085,-39.42865,106.6376,-217.7804,-277.3654,-96.68562,-165.6244,-73.03802,-141.3119,-493.2645,-290.2575,-114.8332,-826.718,-213.7967,55.17487,-183.6666,-73.0448,-13.66132,-527.2295,-195.4444,-174.5122,-589.9473,-526.6581
34.0666326,85.70741,265.7478,324.5314,7.276023,168.4308,76.51664,0,0,0,-126.5229,174.2004,76.51636,-190.4007,-54.26855,53.94659,-219.2721,-302.0272,-29.25363,141.075,162.661,76.51645,164.3901,-80.85474,-46.83592,122.9529,-205.386,-312.2887,-81.94962,-165.2097,-76.51814,-99.0859,-500.661,-300.7317,-75.673,-762.6636,-536.6761,67.39783,-171.6516,-76.51585,37.654,-535.7716,-217.5278,-108.7761,-655.527,-516.7982
34.1332992,73.70992,263.3291,316.2377,-1.928583,167.8444,83.36051,0,0,0,-137.8148,166.2966,83.36008,-183.8184,-64.25769,48.12586,-209.9489,-329.3887,-25.44872,133.9572,169.3925,83.36014,153.5437,-53.30652,-76.69922,121.4586,-171.0878,-332.4803,-69.23522,-168.6487,-83.36806,-76.82455,-490.7731,-312.4522,-55.45369,-744.6293,-557.6213,73.09267,-167.0391,-83.35242,74.7617,-507.8579,-233.9293,33.91945,-853.2242,-367.7214
34.1999658,55.74323,254.5905,330.2826,-8.513352,173.4465,83.65161,0,0,0,-141.9596,166.8779,83.65131,-189.5804,-82.45789,60.24899,-188.6654,-352.4124,-18.08551,124.9323,180.0154,83.65131,147.8867,-43.62341,-70.8737,131.5661,-159.173,-337.0705,-64.13969,-177.09,-83.58974,-60.21972,-484.9363,-352.2502,-32.04468,-771.9984,-584.2258,81.16634,-169.8029,-83.712,95.20045,-520.3629,-263.686,51.46082,-869.964,-406.4289
34.2666324,23.69663,266.6808,330.3474,-23.7935,176.1122,89.51026,0,0,0,-157.7312,158.0165,89.51064,-194.826,-90.52393,66.16672,-222.5934,-280.1631,-74.4015,110.1442,194.2076,89.51064,132.8359,-23.31042,-83.37709,148.7313,-174.6328,-339.4565,-63.8135,-187.9539,-89.5028,-46.11829,-497.3024,-349.6757,-7.527736,-789.192,-569.4063,111.4,-164.2711,-89.51762,142.3201,-532.7985,-254.7841,132.6261,-870.9529,-393.0029
34.333299,12.08729,279.8289,327.1037,-31.5278,177.8403,91.56314,0,0,0,-162.3584,154.6686,91.56297,-182.7429,-92.3429,63.25679,-164.8607,-323.5348,-68.03052,99.3027,201.0128,91.56301,126.6474,-7.337891,-84.54073,150.6951,-165.993,-326.3504,-55.17712,-193.2699,-91.50807,-31.36742,-503.1136,-341.7046,6.815786,-758.954,-570.2017,118.2323,-162.4113,-91.62013,192.7001,-516.3177,-276.4767,160.5489,-886.2823,-382.0966
34.3999656,-16.93295,290.9542,333.5643,-47.46935,175.5292,87.62724,0,0,0,-171.8116,141.9279,87.62772,-169.8181,-115.8322,34.47591,-137.8842,-323.6981,-83.00838,76.87255,209.1296,87.62769,132.9439,0.5999756,-57.22009,92.62937,-183.5319,-252.1138,-42.52216,-199.8552,-87.65147,30.39764,-525.4227,-341.7788,85.64069,-776.985,-555.5796,137.462,-151.2024,-87.60434,259.9772,-493.9487,-276.6151,214.5521,-889.5372,-344.6472
34.4666322,-34.58091,302.9546,328.4726,-52.29745,174.3889,85.20374,0,0,0,-179.4915,136.4817,85.20371,-152.6035,-131.8053,29.0932,-135.5841,-338.1456,-67.25407,74.89648,212.2961,85.20371,117.2315,4.338013,-30.94423,149.5726,-261.8358,-174.1739,-32.37964,-200.0039,-84.87503,24.65545,-517.8383,-333.2534,115.9317,-741.1411,-532.2426,136.9749,-148.7747,-85.53283,271.6982,-436.1514,-309.3775,280.239,-667.7747,-567.3646
34.5332988,-97.37261,313.5063,321.9563,-79.12231,168.786,63.47699,0,0,0,-190.6116,116.5453,63.47682,-144.8914,-154.5682,9.218547,-102.8816,-342.6567,-74.34779,32.367,221.0266,63.47681,91.94147,-2.712036,48.69471,176.7804,-252.5759,-110.603,-10.94448,-210.9894,-63.4774,100.4828,-515.9905,-290.3578,265.4541,-737.5367,-400.5591,169.1895,-126.5822,-63.47687,358.5018,-429.517,-266.275,395.213,-629.7701,-506.7594
34.5999654,-113.6416,312.2892,323.2516,-75.12184,170.7205,70.4397,0,0,0,-188.7683,120.7368,70.43917,-153.7983,-161.4757,-1.632802,-117.6845,-338.0072,-61.68666,38.52457,220.7047,70.43918,74.45079,-27.43872,63.18301,170.1805,-252.8573,-144.0988,-9.504452,-207.9427,-70.4386,72.5169,-519.588,-275.8756,180.6749,-713.3231,-447.756,159.7484,-133.4991,-70.44089,357.4399,-400.8411,-289.235,415.3177,-613.7561,-548.3745
34.666632,-102.2661,332.2161,326.8505,-71.64573,165.5886,72.20743,0,0,0,-187.3866,115.5126,72.20766,-149.6658,-148.053,24.54608,-86.73485,-376.5608,-43.73659,44.09488,215.6646,72.20765,71.35012,-45.8031,51.35892,160.5107,-252.2938,-169.9196,-2.38844,-197.6248,-72.2134,55.75655,-511.1742,-281.2392,177.7197,-731.2024,-430.7578,145.6802,-133.5518,-72.20216,318.6277,-391.2581,-318.1018,398.4406,-622.5398,-568.1075
34.7332986,-111.1537,305.8843,301.9577,-62.90166,165.0798,70.46948,0,0,0,-183.4147,119.1111,70.46929,-149.1474,-137.5823,22.18999,-86.83899,-385.5182,-36.69002,57.61172,211.0484,70.46931,47.87325,-30.94861,40.22624,149.5685,-236.0416,-173.467,-18.61298,-196.1318,-70.45094,44.678,-505.4943,-283.3054,125.3132,-811.3315,-387.7924,144.4162,-134.0275,-70.4875,293.9267,-394.4727,-318.9796,389.4318,-643.7864,-564.3389
